parent_id,department,parent_name,sub_name,b2024,b2025,b2026
287,국토교통부,초연결지능도시핵심기반기술개발(R&D),초연결지능도시 핵심기반기술개발,,,4000.0
288,금융위원회,FIU전산망구축운영(정보화),FIU전산망구축운영,4635.0,4947.0,4801.0
289,금융위원회,국민성장펀드,산업은행 출자(국민성장펀드),,,1000000.0
290,금융위원회,신용정보(정보화),신용정보(정보화),1364.0,4911.0,2244.0
291,기상청,기상업무지원기술개발연구(R&D),예보기술 지원 및 활용연구,3551.0,3570.0,4106.0
291,기상청,기상업무지원기술개발연구(R&D),관측기술 지원 및 활용연구,11610.0,14850.0,13154.0
291,기상청,기상업무지원기술개발연구(R&D),기후‧기후변화 예측기술 지원 및 활용연구,4638.0,6279.0,6678.0
291,기상청,기상업무지원기술개발연구(R&D),황사‧연무기술 지원 및 활용연구,1274.0,1141.0,1093.0
291,기상청,기상업무지원기술개발연구(R&D),응용기상기술 지원 및 활용연구,3611.0,3315.0,3417.0
291,기상청,기상업무지원기술개발연구(R&D),인공지능 기술 지원 및 활용연구,3101.0,3598.0,6353.0
292,기상청,기후위기 대응 국가 기후예측시스템 개발(R&D),10년 국가기후예측시스템 개발,,4800.0,7300.0
293,기상청,선진예보시스템 구축 및 운영(정보화),예보시스템 개선 및 운영,4102.0,3402.0,5291.0
293,기상청,선진예보시스템 구축 및 운영(정보화),국가기상센터 운영,889.0,689.0,689.0
293,기상청,선진예보시스템 구축 및 운영(정보화),선진예보시스템Ⅱ구축,8440.0,6039.0,
293,기상청,선진예보시스템 구축 및 운영(정보화),수치예보시스템 운영체계 개선,700.0,700.0,800.0
294,기획예산처,디지털예산회계시스템 운영(정보화),디지털예산회계시스템 운영,22240.0,20770.0,22317.0
295,기후에너지환경부,AI 기반 분산전력망 산업 육성,AI활용 ESS구축지원,,,117600.0
295,기후에너지환경부,AI 기반 분산전력망 산업 육성,공유형 ESS,,,1120.0
295,기후에너지환경부,AI 기반 분산전력망 산업 육성,커뮤니티솔라,,,98396.0
296,기후에너지환경부,AI기반무탄소에너지활용화학기술개발(R&D),AI기반무탄소에너지핵심기술개발사업,,,3400.0
297,기후에너지환경부,AI기반분산·예비전력안전관리통합플랫폼개발및실증(R&D),전력 안전관리 통합,,,
297,기후에너지환경부,AI기반분산·예비전력안전관리통합플랫폼개발및실증(R&D),플랫폼 개발 및 실증,,,
297,기후에너지환경부,AI기반분산·예비전력안전관리통합플랫폼개발및실증(R&D),-연구개발활동비등,1200.0,4164.0,3148.7
297,기후에너지환경부,AI기반분산·예비전력안전관리통합플랫폼개발및실증(R&D),-AI 기반 분산·예비,1200.0,4164.0,3148.7
297,기후에너지환경부,AI기반분산·예비전력안전관리통합플랫폼개발및실증(R&D),전력 안전관리 통합,1200.0,4164.0,3148.7
297,기후에너지환경부,AI기반분산·예비전력안전관리통합플랫폼개발및실증(R&D),플랫폼 개발 및 실증,,,
298,기후에너지환경부,AI응용제품 신속 상용화 지원사업(환경),AI응용제품 신속 상용화 지원사업(환경),,,30500.0
299,기후에너지환경부,K-그리드 인재·창업 밸리,분산에너지 실증 클러스터 구축,,,14500.0
299,기후에너지환경부,K-그리드 인재·창업 밸리,글로벌 K-에너지 스타트업 인재양성 인턴쉽 추진,,,1000.0
299,기후에너지환경부,K-그리드 인재·창업 밸리,우수 벤처기업 유치 및 글로벌 공동연구,,,2350.0
299,기후에너지환경부,K-그리드 인재·창업 밸리,에너지 창업지원 프로그램 운영,,,1650.0
299,기후에너지환경부,K-그리드 인재·창업 밸리,고전력반도체 실증 인프라 구축,,,5000.0
300,기후에너지환경부,광역상수도 안정화,금강광역(2차) 노후관 개량,,392.0,
300,기후에너지환경부,광역상수도 안정화,수도권(Ⅰ)광역상수도 노후관 개량(2차),3866.0,4668.0,1809.0
300,기후에너지환경부,광역상수도 안정화,남강댐광역1단계 노후관 개량,5502.0,11442.0,1000.0
300,기후에너지환경부,광역상수도 안정화,대청댐광역 1단계 노후관 개량,4728.0,9838.0,8396.0
300,기후에너지환경부,광역상수도 안정화,태백권광역 광동계통 노후관 개량,4597.0,6280.0,6104.0
300,기후에너지환경부,광역상수도 안정화,수도권(Ⅳ)복선화,4002.0,1896.0,3286.0
300,기후에너지환경부,광역상수도 안정화,동화댐광역 복선화,2208.0,1132.0,2941.0
300,기후에너지환경부,광역상수도 안정화,포항광역 복선화,4551.0,5403.0,593.0
300,기후에너지환경부,광역상수도 안정화,전남남부 복선화,7277.0,4842.0,5627.0
300,기후에너지환경부,광역상수도 안정화,고도정수처리시설 설치(광역),,5328.0,6662.0
300,기후에너지환경부,광역상수도 안정화,경기북부1차 복선화,2507.0,4513.0,6167.0
300,기후에너지환경부,광역상수도 안정화,전주권광역 복선화,1000.0,1000.0,100.0
300,기후에너지환경부,광역상수도 안정화,수도권(Ⅴ)인천평택 복선화,500.0,500.0,100.0
300,기후에너지환경부,광역상수도 안정화,수도권(Ⅲ)광역 노후관 개량,1000.0,1000.0,1320.0
300,기후에너지환경부,광역상수도 안정화,보령광역 당진계통노후관 개량,630.0,300.0,300.0
300,기후에너지환경부,광역상수도 안정화,수도권(Ⅳ) 시흥계통 노후관 개량,117.0,100.0,100.0
300,기후에너지환경부,광역상수도 안정화,"주암댐(Ⅰ)광역노후관 개량(1차,광주)",,,210.0
300,기후에너지환경부,광역상수도 안정화,광역 스마트관리체계 고도화,,,3990.0
301,기후에너지환경부,국가하천유지보수,국가하천유지보수,261406.0,262157.0,296948.0
302,기후에너지환경부,국립생태원 출연,국립생태원 출연,,74942.0,76928.0
303,기후에너지환경부,극한지스마트광역탐사를위한로봇-ICT융합기술개발(R&D),극한지 스마트 광역탐사를 위한 로봇-ICT융합기술개발,,,3500.0
304,기후에너지환경부,기후변화 적응 수재해 관리 기술개발사업(R&D),기후위기 대응 수재해 감시 기술개발,,,8449.0
304,기후에너지환경부,기후변화 적응 수재해 관리 기술개발사업(R&D),홍수 대응능력 강화 기술개발,,,17186.0
304,기후에너지환경부,기후변화 적응 수재해 관리 기술개발사업(R&D),물수요 대응 수자원 확보 기술개발,,,4262.0
305,기후에너지환경부,기후변화 적응을 위한 생태계 복원 및 관리 기술개발사…,기후변화 적응 생태계 복원 및 관리 기술,,,5900.0
306,기후에너지환경부,대기오염측정망 구축·운영,국가측정망 설치·운영,18810.0,18858.0,18924.0
306,기후에너지환경부,대기오염측정망 구축·운영,지자체측정망 설치·운영,2335.0,1505.0,2181.0
306,기후에너지환경부,대기오염측정망 구축·운영,장거리이동대기오염물질피해방지종합대책,13879.0,17516.0,13453.0
306,기후에너지환경부,대기오염측정망 구축·운영,미세먼지 예보,3900.0,3215.0,3215.0
306,기후에너지환경부,대기오염측정망 구축·운영,환경위성 지상국운영,10366.0,9900.0,9899.0
306,기후에너지환경부,대기오염측정망 구축·운영,간이측정기 성능인증제,510.0,510.0,510.0
307,기후에너지환경부,데이터센터탄소중립을위한열관리기술개발(R&D),데이터센터탄소중립을위한열관리기술개발,,,1600.0
308,기후에너지환경부,디지털 담수화 플랜트 농축수 자원화 기술 개발사업(R&D),해수담수화 플랜트 디지털 전환 및 농축수 자원화 기술 개발,,3700.0,7800.0
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),계),,5700.0,8070.0
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),무탄소에너지핵,2000.0,6000.0,11400.0
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),심기술개발,,4275.0,9775.0
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),C1가스리파이너리,4776.0,6776.0,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),밸류업기술개발,3400.0,10300.0,12000.0
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),차세대CCU기술,4300.0,6800.0,8600.0
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),고도화,6900.0,4300.0,4300.0
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),DACU원천기술,,3100.0,5083.0
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),개발,5551.0,9228.0,10824.0
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),그린수소기술자,400.0,1703.0,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),립프로젝트,1925.0,1000.0,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),H2NEXTROUND,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),미래수소원천기,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),술개발,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),AI기반미래기후,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),기술개발원천연구,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),사업,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),석유대체친환경,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),화학기술개발,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),바이오매스기반,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),탄소중립형바이오,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),플라스틱제품기술,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),개발,,,
309,기후에너지환경부,무탄소에너지핵심기술개발사업(R&D),(혁신도전형) 플,,,
310,기후에너지환경부,물산업정책 및 국제협력,대한민국 국제물주간 등 국제행사 개최,850.0,850.0,850.0
310,기후에너지환경부,물산업정책 및 국제협력,물분야 국제기구 협력 및 공동연구,3770.0,2650.0,5595.0
310,기후에너지환경부,물산업정책 및 국제협력,기타 물산업 정책 지원,1072.0,1542.0,1474.0
311,기후에너지환경부,미래변화 대응 수자원 안정성 확보 기술개발사업(R&D),수자원 변동성 대응능력 강화 기술개발,3600.0,6260.0,8140.0
311,기후에너지환경부,미래변화 대응 수자원 안정성 확보 기술개발사업(R&D),수요기반 수자원 균형공금 기술개발,900.0,1800.0,2400.0
311,기후에너지환경부,미래변화 대응 수자원 안정성 확보 기술개발사업(R&D),스마트기반 수자원시설 최적관리 기술개발,5000.0,8660.0,11840.0
312,기후에너지환경부,블록체인 기반 살생물제 정보 지능형 공정관리기술 개…,블록체인 기반 살생물제 지능형 공정 안전관리기술 개발,,,7000.0
313,기후에너지환경부,사업장 미세먼지 관리사업,사업장 총량관리제 운영,3500.0,3500.0,3500.0
313,기후에너지환경부,사업장 미세먼지 관리사업,굴뚝원격감시체계 운영ㆍ관리,1931.0,1931.0,1931.0
313,기후에너지환경부,사업장 미세먼지 관리사업,굴뚝자동측정기기 설치·운영 관리비 지원,2100.0,2100.0,1900.0
313,기후에너지환경부,사업장 미세먼지 관리사업,소규모 사업장 방지시설 설치지원,49200.0,31536.0,44849.0
313,기후에너지환경부,사업장 미세먼지 관리사업,저녹스버너 성능검사 및 사후관리,187.0,187.0,
313,기후에너지환경부,사업장 미세먼지 관리사업,IoT 활용 소규모 사업장 관리기반 마련,1920.0,1920.0,1920.0
313,기후에너지환경부,사업장 미세먼지 관리사업,첨단감시장비 운영사업,5437.0,5461.0,6550.0
313,기후에너지환경부,사업장 미세먼지 관리사업,미세먼지 불법배출 예방·감시 사업,340.0,340.0,340.0
313,기후에너지환경부,사업장 미세먼지 관리사업,미세먼지 등 인벤토리 구축,500.0,500.0,600.0
313,기후에너지환경부,사업장 미세먼지 관리사업,대기관리권역통합 관리시스템 유지관리,200.0,200.0,1200.0
313,기후에너지환경부,사업장 미세먼지 관리사업,연구용역,1195.0,1195.0,1195.0
313,기후에너지환경부,사업장 미세먼지 관리사업,일반경비,81.0,83.0,93.0
314,기후에너지환경부,상수도정보화시스템구축(정보화),상수도 종합정보시스템 운영,1493.0,1590.0,1148.0
314,기후에너지환경부,상수도정보화시스템구축(정보화),하수도 통합정보 체계 구축‧운영,796.0,,
314,기후에너지환경부,상수도정보화시스템구축(정보화),토양지하수정보시스템 운영‧관리,561.0,707.0,635.0
314,기후에너지환경부,상수도정보화시스템구축(정보화),인공지능기반 정보시스템 운영‧관리,480.0,432.0,432.0
315,기후에너지환경부,생물다양성 보전 및 관리,국가 생물자원 종합 인벤토리,960.0,966.0,757.0
315,기후에너지환경부,생물다양성 보전 및 관리,보호야생생물 평가 및 관리,190.0,192.0,196.0
315,기후에너지환경부,생물다양성 보전 및 관리,환경문제 생물종 연구,507.0,513.0,826.0
315,기후에너지환경부,생물다양성 보전 및 관리,주요 자생종 바코드 분석 및 계통수 작성,539.0,542.0,551.0
315,기후에너지환경부,생물다양성 보전 및 관리,야생생물자원 이용기반 구축,283.0,283.0,283.0
315,기후에너지환경부,생물다양성 보전 및 관리,기후변화 영향 생물 연구,296.0,296.0,296.0
315,기후에너지환경부,생물다양성 보전 및 관리,생물다양성 국제협력 ODA,600.0,600.0,412.0
316,기후에너지환경부,세라믹분야 스마트그린 제조혁신 지원사업(R&D),세라믹분야스마트그린제조혁신지원,1233.0,1233.0,2052.0
317,기후에너지환경부,수문조사시설 설치 및 개선,수문조사시설 운영 및 개선,49632.0,4463.0,56480.0
317,기후에너지환경부,수문조사시설 설치 및 개선,강우레이더구축,11688.0,14396.0,9396.0
317,기후에너지환경부,수문조사시설 설치 및 개선,AI홍수예보 시설 구축,81848.0,24479.0,21479.0
317,기후에너지환경부,수문조사시설 설치 및 개선,위성기반 북한댐 모니터링,1194.0,1554.0,1842.0
317,기후에너지환경부,수문조사시설 설치 및 개선,수자원위성 지상 운용체계 구축,10294.0,13612.0,8153.0
318,기후에너지환경부,수열에너지 활용 기술 및 에너지 믹스 기술개발사업(R&D),중앙집중형 실증 플랜트,,2000.0,5000.0
318,기후에너지환경부,수열에너지 활용 기술 및 에너지 믹스 기술개발사업(R&D),분산클러스터형 실증플랜트,,500.0,2500.0
319,기후에너지환경부,수용가 전기설비 원격점검 및 디지털 안전기술개발(R&D),수용가 전기설비 원격점검 및 디지털 안전 기술개발(R&D),,,4000.0
320,기후에너지환경부,장거리 고압수소 배관망 고안전성 확보 및 AI기반 안전관리 기술개발,장거리 고압수소 배관망 고안전성 확보 및 AI기반 안전관리 기술개발,,,4000.0
321,기후에너지환경부,전력망물리기반AI모델개발및실증(R&D),물리기반인공지능을활용한전력망운영·계획기술개발,,,1900.0
321,기후에너지환경부,전력망물리기반AI모델개발및실증(R&D),국가전력망특화가상화테스트베드구축및모델평가도구개발,,,2100.0
322,기후에너지환경부,차세대 해양·극지의 환경 및 생태계에 관한 기후예측시…,차세대 해양·극지의환경 및 생태계에관한 기후예측시스템개발,,,4500.0
323,기후에너지환경부,폐의류 문제해결 플래그십 재활용 기술개발사업(R&D),폐의류 문제해결 플래그십 재활용 기술개발사업,,,3500.0
324,기후에너지환경부,환경보건 빅데이터 구축 및 AI 활용 고도화 기술개발사…,환경보건 빅데이터,,6700.0,6698.0
324,기후에너지환경부,환경보건 빅데이터 구축 및 AI 활용 고도화 기술개발사…,구축 및 AI 활용 고도화,,,1.0
324,기후에너지환경부,환경보건 빅데이터 구축 및 AI 활용 고도화 기술개발사…,기술개발(R&D),,,1.0
325,기후에너지환경부,환경정보 융합빅데이터 플랫폼 구축(정보화),플랫폼 구축,840.0,4.0,840.0
325,기후에너지환경부,환경정보 융합빅데이터 플랫폼 구축(정보화),빅데이터 분석활용,673.0,673.0,673.0
325,기후에너지환경부,환경정보 융합빅데이터 플랫폼 구축(정보화),플랫폼 유지관리,339.0,325.0,325.0
326,기후에너지환경부,환경정보화기반구축(정보화),환경공간정보구축,2779.0,2647.0,2566.0
326,기후에너지환경부,환경정보화기반구축(정보화),정보화기반구축운영,334.0,392.0,357.0
327,기후에너지환경부,환경행정 정보서비스 구축(정보화),행정정보시스템 통합유지관리,1473.0,1553.0,1656.0
327,기후에너지환경부,환경행정 정보서비스 구축(정보화),행정정보시스템 기능개선,330.0,781.0,738.0
327,기후에너지환경부,환경행정 정보서비스 구축(정보화),환경정보화 거버넌스,,,309.0
327,기후에너지환경부,환경행정 정보서비스 구축(정보화),환경정보시스템 운영합리화 방안,243.0,246.0,246.0
327,기후에너지환경부,환경행정 정보서비스 구축(정보화),사이버안전센터 개선 및 운영관리,1797.0,1797.0,1839.0
328,농림축산식품부,AI 응용제품 신속 상용화 지원사업(농업),AI 응용제품 신속,,67500.0,39999.4
328,농림축산식품부,AI 응용제품 신속 상용화 지원사업(농업),상용화 지원사업(농업),,,0.6
329,농림축산식품부,AX기반지능형농작업협업산업화기술개발(R&D),AX기반지능형,,6975.0,6973.0
329,농림축산식품부,AX기반지능형농작업협업산업화기술개발(R&D),농작업협업산업화,,,1.0
329,농림축산식품부,AX기반지능형농작업협업산업화기술개발(R&D),기술개발(R&D),,,1.0
330,농림축산식품부,K-수직농장세계화프로젝트(R&D),K-수직농장세계화,,,4100.0
330,농림축산식품부,K-수직농장세계화프로젝트(R&D),프로젝트(R&D),,,4100.0
331,농림축산식품부,검역본부정보화(정보화),검역본부정보화,16279.0,15609.0,14843.0
332,농림축산식품부,고부가가치 식품기술개발(R&D),미래대응식품,14440.0,16904.0,13687.0
332,농림축산식품부,고부가가치 식품기술개발(R&D),식품 품질안전,3952.0,4357.0,5250.0
332,농림축산식품부,고부가가치 식품기술개발(R&D),차세대 식품가공,5692.0,7393.0,8128.0
332,농림축산식품부,고부가가치 식품기술개발(R&D),글로벌 푸드테크 공동연구,1700.0,2267.0,2267.0
332,농림축산식품부,고부가가치 식품기술개발(R&D),스마트 유통관리,2804.0,936.0,936.0
332,농림축산식품부,고부가가치 식품기술개발(R&D),물류유통 자동화,4119.0,4119.0,4119.0
332,농림축산식품부,고부가가치 식품기술개발(R&D),커스텀푸드 스마트 생산기술개발,,,4500.0
332,농림축산식품부,고부가가치 식품기술개발(R&D),5G기반 식품안전생산기술개발,4904.0,4904.0,
333,농림축산식품부,국가 농업 AX플랫폼,한국농어촌공사 출자(국가 농업 AX플랫폼),,,70000.0
333,농림축산식품부,국가 농업 AX플랫폼,국가 농업 AX플랫폼 운영지원,,,500.0
334,농림축산식품부,농업농촌국민체감AX전환기술개발(R&D),농촌지역생활편의개선실증모델개발,,,1575.0
335,농림축산식품부,반려동물난치성질환극복기술개발(R&D),반려동물난치성질환,,2775.0,2774.0
335,농림축산식품부,반려동물난치성질환극복기술개발(R&D),극복기술개발(R&D),,,1.0
336,농림축산식품부,스마트팜다부처패키지혁신기술개발(R&D),패키지혁신기술개발,,,586.0
336,농림축산식품부,스마트팜다부처패키지혁신기술개발(R&D),(R&D),,,586.0
337,농촌진흥청,AI기반작물모니터링및진단플랫폼개발(R&D),노지 작물 생육 진단자동화를 위한 AI모델 개발,,,3510.0
337,농촌진흥청,AI기반작물모니터링및진단플랫폼개발(R&D),시설원예 작물 생육 진단 자동화를 위한 AI 모델 개발,,,2340.0
337,농촌진흥청,AI기반작물모니터링및진단플랫폼개발(R&D),표준기반 농업용 개방형 AI 플랫폼개발 및 활용,,,1950.0
338,농촌진흥청,국경 이동성 해충의 국제 발생 예측 및 방제기술 개발(R&D),국경 이동성 해충의 국제 발생 예측 및 방제기술 개발,,,2000.0
339,농촌진흥청,농업기술정보화(정보화),농업기술정보화,7974.0,6823.0,6.2
339,농촌진흥청,농업기술정보화(정보화),(정보화),,,
340,농촌진흥청,농작업안전관리기술및웨어러블편이장비개발(R&D),농업현장 맞춤형 스마트 안전편이장비 개발 및 실용화,,,3000.0
341,농촌진흥청,데이터기반농업관측을위한위성영상활용기술개발(R&D),위성기반농업관측기술개발,,,1770.0
342,농촌진흥청,스마트팜다부처 패키지혁신기술개발(R&D),패키지혁신기술개발,,,264.0
342,농촌진흥청,스마트팜다부처 패키지혁신기술개발(R&D),(R&D),,,264.0
343,농촌진흥청,지능형농업로봇핵심기반기술개발(R&D),AI기반 농업용 로봇지능형 농작업요소기술 개발,,,2950.0
344,농촌진흥청,특용작물유래천연활성바이오소재생산및활용기술개발(R&D),천연활성 바이오소재 생산 최적화 기술 개발,,,4200.0
344,농촌진흥청,특용작물유래천연활성바이오소재생산및활용기술개발(R&D),식물세포 기반 고부가기능성 소재 대량생산 원천기술 개발,,,3300.0
345,대법원,등기업무전산화(정보화),등기시스템 운영 및 유지관리,40213.0,31912.0,29240.0
345,대법원,등기업무전산화(정보화),다면등기기록 등 해소사업,874.0,917.0,550.0
345,대법원,등기업무전산화(정보화),전자이미지 등기기록 주민등록번호 음영화,273.0,287.0,430.0
345,대법원,등기업무전산화(정보화),정보화진단(보안컨설팅),72.0,72.0,72.0
345,대법원,등기업무전산화(정보화),등기시스템 감리,100.0,200.0,200.0
345,대법원,등기업무전산화(정보화),등기시스템 고도화 기반 구축,,,459.0
346,대법원,사법업무 전산화(정보화),사법업무전산화,48598.0,82846.0,10106.0
347,문화체육관광부,4차산업혁명대비 국어빅데이터 구축,4차산업혁명대비 국어빅데이터 구축,12215.0,11994.0,10800.0
347,문화체육관광부,4차산업혁명대비 국어빅데이터 구축,인공지능 관련 언어능력 평가체계 개발,1000.0,450.0,0.0
347,문화체육관광부,4차산업혁명대비 국어빅데이터 구축,한국언어문화 인공지능 지식 자원 구축 및 확장,,,2600.0
348,문화체육관광부,AI기반 관광 혁신 기술개발(R&D),관광데이터 전주기 강화 및 관리기술개발,,,1875.0
348,문화체육관광부,AI기반 관광 혁신 기술개발(R&D),AI 에이전트 기반 관광서비스 기술개발,,,1875.0
349,문화체육관광부,개인운동기록 활용 기술개발(R&D),스포츠 데이터 표준 기술개발,,,2450.0
349,문화체육관광부,개인운동기록 활용 기술개발(R&D),한국형 스포츠 활용형 AX 기술 개발,,,1490.0
349,문화체육관광부,개인운동기록 활용 기술개발(R&D),개인운동기록 융합 서비스 실증,,,1785.0
350,문화체육관광부,국학진흥 정책기반 조성,국학자료 수집 및 연구,7997.0,7198.0,8058.0
350,문화체육관광부,국학진흥 정책기반 조성,국학자료 활용 및 확산,2516.0,2274.0,2874.0
350,문화체육관광부,국학진흥 정책기반 조성,퇴계학 진흥 연구,,260.0,770.0
350,문화체육관광부,국학진흥 정책기반 조성,국학진흥 청년일자리 창출,2100.0,1890.0,
350,문화체육관광부,국학진흥 정책기반 조성,국학자료 실버일자리 창출,500.0,450.0,
350,문화체육관광부,국학진흥 정책기반 조성,전라유학진흥원 건립,740.0,740.0,
351,문화체육관광부,문화공간 AX 전환을 위한 차세대 Culture Tech 기술개…,공공문화시설 차세대 CT 기술개발,,,5200.0
352,문화체육관광부,문화기술 전문인력양성(R&D),장르별 문화기술(CT)전문인력양성,,4644.0,6900.0
352,문화체육관광부,문화기술 전문인력양성(R&D),글로벌 문화기술(CT)전문인력양성,,2400.0,
353,문화체육관광부,문화예술 온톨로지 기반 LLM연계 기술개발(R&D),한국 문화예술 디지털 전환 기반구축(DX),,,1750.0
354,문화체육관광부,신기술 융합콘텐츠산업 육성,신기술융합콘텐츠향유 인프라 조성,19000.0,15700.0,8586.0
354,문화체육관광부,신기술 융합콘텐츠산업 육성,인공지능 콘텐츠 제작 지원,9200.0,45500.0,23800.0
354,문화체육관광부,신기술 융합콘텐츠산업 육성,융복합 특수영상 콘텐츠 클러스터 구축,1140.0,7870.0,7800.0
354,문화체육관광부,신기술 융합콘텐츠산업 육성,K-락 디지털스페이스 조성,200.0,500.0,3500.0
354,문화체육관광부,신기술 융합콘텐츠산업 육성,미래미디어 실증 및 영상관 조성,500.0,,
354,문화체육관광부,신기술 융합콘텐츠산업 육성,정책지원,91.0,80.0,80.0
355,문화체육관광부,인공지능 기반 공연예술 안전환경 구축 핵심기술개발(R&D),사전 안전사고 예측 및 방지 기술개발,900.0,2350.0,2700.0
355,문화체육관광부,인공지능 기반 공연예술 안전환경 구축 핵심기술개발(R&D),공연시설 안전 관리 기술개발,900.0,2180.0,2500.0
355,문화체육관광부,인공지능 기반 공연예술 안전환경 구축 핵심기술개발(R&D),공연안전 글로벌 표준화 기술개발,500.0,334.0,1200.0
356,문화체육관광부,저작권 및 AI 산업 상생협력 지원,공공저작물 AI학습데이터 개방 활성화,,,1000.0
356,문화체육관광부,저작권 및 AI 산업 상생협력 지원,저작권 권리정보 제공·유통 플랫폼구축,,,1000.0
357,문화체육관광부,저작권 보호활동 활성화,저작권 보호활동 활성화,,30177.0,28882.0
358,문화체육관광부,한국문화정보원 운영(정보화),문화정보화 전담기관 운영 지원,2910.0,3399.0,3691.0
358,문화체육관광부,한국문화정보원 운영(정보화),문화정보서비스 운영지원,2229.0,2034.0,2309.0
358,문화체육관광부,한국문화정보원 운영(정보화),문화정보화 기반구축,444.0,886.0,552.0
358,문화체육관광부,한국문화정보원 운영(정보화),문화데이터 개방체계구축,2906.0,2820.0,2670.0
358,문화체육관광부,한국문화정보원 운영(정보화),문화정보 다부처 연계서비스 플랫폼구축,932.0,932.0,830.0
358,문화체육관광부,한국문화정보원 운영(정보화),AI기반 문화생활지원 통합서비스 플랫폼 구축,,,5214.0
359,방송미디어통신위원회,디지털미디어이노베이션기술개발(R&D),미디어지능화제작핵심기술개발,,,5567.0
359,방송미디어통신위원회,디지털미디어이노베이션기술개발(R&D),마이미디어플랫폼핵심기술개발,,,4200.0
360,방송미디어통신위원회,방송콘텐츠 진흥,AI·디지털 기반 방송프로그램 제작지원,12714.0,12247.0,9880.0
360,방송미디어통신위원회,방송콘텐츠 진흥,크리에이터미디어 산업기반 조성,5200.0,5150.0,4320.0
360,방송미디어통신위원회,방송콘텐츠 진흥,AI·디지털 기반 해외한국어방송사 지원,,1000.0,
360,방송미디어통신위원회,방송콘텐츠 진흥,지역 방송 제작역량 강화,,1000.0,800.0
360,방송미디어통신위원회,방송콘텐츠 진흥,AI·디지털 기반 미디어 융합인재,,,1792.0
361,방송미디어통신위원회,안전한 AI 활용 기반 조성,생성형 AI 이용자 참여 플랫폼,,278.0,278.0
362,방송미디어통신위원회,지능정보사회 이용자보호 환경조성,경험적 근거마련을 위한 조사·연구,470.0,440.0,501.0
362,방송미디어통신위원회,지능정보사회 이용자보호 환경조성,정책네트워크 구성·운영,184.0,184.0,184.0
362,방송미디어통신위원회,지능정보사회 이용자보호 환경조성,지능정보사회 이용자 보호 정책개발,96.0,96.0,96.0
362,방송미디어통신위원회,지능정보사회 이용자보호 환경조성,지능정보사회플랫폼 자율규제 활성화,80.0,72.0,0.0
362,방송미디어통신위원회,지능정보사회 이용자보호 환경조성,신기술환경 메타버스 이용자보호 실태조사,,,360.0
363,방위사업청,국방AI선도 연구협력(R&D),국방AI선도연구협력,,627.0,627.0
364,법무부,검찰업무정보화(정보화),형사사법절차전자화,6172.0,1564.0,462.9
364,법무부,검찰업무정보화(정보화),검찰업무정보시스템 구축,9862.0,9561.0,7344.2
364,법무부,검찰업무정보화(정보화),검찰 정보보안체계 강화,3520.0,3774.0,1951.5
364,법무부,검찰업무정보화(정보화),검찰업무 기반정보화,17285.0,18440.0,19874.4
365,법무부,법률구조,법률구조기구 관리및 연계강화,50.0,2.0,238.0
365,법무부,법률구조,대한법률구조공단,62897.0,65370.0,63888.0
365,법무부,법률구조,가정복지관련 법률구조,1870.0,1917.0,1976.0
365,법무부,법률구조,기타 법률구조 기구,,,500.0
366,법무부,법무행정정보화(정보화),법무정보·사이버보안시스템운영,6740.0,6370.0,5947.0
366,법무부,법무행정정보화(정보화),형사사법시스템(법무부)운영,1600.0,,
366,법무부,법무행정정보화(정보화),범죄예방정보시스템운영,1658.0,1931.0,2032.0
366,법무부,법무행정정보화(정보화),교정정보시스템운영,7274.0,6026.0,4489.0
366,법무부,법무행정정보화(정보화),법무정보화기반운영,17087.0,16784.0,16711.0
366,법무부,법무행정정보화(정보화),정보화사업(ISP포함),4758.0,10374.0,15375.0
367,법무부,재범징후의 선제적 감지 및 대응력 강화기술 연구개발사업(R&D),재범징후의 선제적,,877.0,2993.2
